2578,CLOSED,DeprecationWarning: inspect.getargspec() is deprecated,wontfix,2019-03-15T23:18:36Z
2577,CLOSED,luigi.run() returns False on success,wontfix,2019-03-21T21:13:07Z
2576,CLOSED,Decrease_running_resources to zero not working as expected,,2018-11-13T18:46:38Z
2573,CLOSED,Interpolation fails for list parameters,wontfix,2019-03-21T17:47:57Z
2570,CLOSED,KubernetesJobTask "No pod scheduled" error,wontfix,2019-07-06T13:08:18Z
2568,CLOSED,Problems with S3 get_as_string,,2018-11-22T09:18:00Z
2567,CLOSED,Parllelism in Luigi,wontfix,2019-03-17T10:48:48Z
2566,CLOSED,Detect parameter collisions when using the @inherits and @requires decorators,wontfix,2022-05-30T11:42:54Z
2563,CLOSED,Postgres error if view depends on task_parameters.value,,2019-01-04T16:30:14Z
2562,CLOSED,DictParameter cannot be used for params of boto3.,wontfix,2019-03-12T16:45:37Z
2560,CLOSED,Timeout error message not showing the timeout seconds; says "None seconds",wontfix,2019-03-30T19:36:11Z
2557,CLOSED,Support for generic email adapter,wontfix,2019-03-08T12:29:40Z
2554,CLOSED,S3Client - unable to pass aws_session_token,wontfix,2019-04-22T21:38:36Z
2550,CLOSED,Warning message because task_process_context Parameter defaults to None,wontfix,2019-02-21T07:04:06Z
2544,CLOSED,Feature request: per-task event handlers,wontfix,2019-02-19T20:50:41Z
2543,CLOSED,Per-task retry_count doesn't seem to work,wontfix,2019-02-13T22:00:31Z
2542,CLOSED,Fix type warnings of parameters,wontfix,2023-12-14T12:43:52Z
2538,CLOSED,Luigi task does not accept dict defined in TOML Config file.,wontfix,2019-02-14T06:00:29Z
2535,CLOSED,502 Bad Gateway error tied to public_params,wontfix,2019-02-21T12:04:04Z
2533,CLOSED,Using S3Client to download files fails when the path contains a question mark,,2018-09-28T12:02:06Z
2532,CLOSED,AWS SNS email - message too long,wontfix,2019-02-09T09:47:27Z
2525,CLOSED,Luigi 2.7.5 no longer works on Windows with python-daemon version > 2.1.2,,2018-11-02T14:32:08Z
2524,CLOSED,Documentation for using a config file within code,,2021-08-09T22:37:27Z
2523,CLOSED,Output from Pandas DataFrame,,2018-09-17T18:19:32Z
2522,CLOSED,When upgrading beyond luigi 2.7.6 a part of the API breaks,,2018-10-03T11:11:47Z
2521,CLOSED,Remote task execution API,,2020-08-20T15:33:24Z
2520,CLOSED,Unable to connect to visualizer on remote host,,2018-09-28T16:27:28Z
2516,CLOSED,Add support for (recursively) ignoring task failure,wontfix,2019-04-10T18:01:43Z
2514,CLOSED,RangeDailyBase warns for parameter not set,wontfix,2019-01-18T01:41:54Z
2513,CLOSED,temporary path context manager fails sometimes because folder is still locked,wontfix,2019-06-10T21:15:58Z
2511,CLOSED,S3 Remove Unable to Handle Huge Amount of Files,wontfix,2019-02-13T22:00:30Z
2510,CLOSED,Task history tracking does not update status of root task,wontfix,2019-01-20T05:20:56Z
2507,CLOSED,502 Bad Gateway error tied to param visibility,,2018-09-01T02:14:16Z
2505,CLOSED,Inserting JSON data into postgres target fails,wontfix,2019-01-14T04:10:59Z
2501,CLOSED,PySpark Not Able to Load a Pickled Job With Custom Module,wontfix,2019-01-06T06:27:48Z
2500,CLOSED,contrib.ecs does not check container exit code,,2018-09-21T02:48:30Z
2497,CLOSED,contrib.ecs with launchType and networkConfiguration parameters,,2018-11-16T15:35:10Z
2494,CLOSED,Install issues caused by `python-daemon`,,2018-11-02T14:32:20Z
2492,CLOSED,Dynamic resource limits,wontfix,2018-12-29T10:25:03Z
2485,CLOSED,TimeParameter class,wontfix,2019-03-14T20:52:25Z
2484,CLOSED,New boto3 client usage in 2.7.6 throws error,,2018-09-01T02:15:23Z
2481,CLOSED,Use of KerberosClient with webhdfs,,2018-08-27T10:40:30Z
2479,CLOSED,botocore is a hidden dependency when using luigi.contrib.sge,wontfix,2018-12-21T21:15:43Z
2473,CLOSED,RedshiftQuery doesn't set port,,2018-07-26T13:37:15Z
2470,CLOSED,luigi.Task.on_failure and luigi.Task.on_success vs. luigi.Event.FAILURE and luigi.Event.SUCCESS,wontfix,2018-12-06T02:18:45Z
2467,CLOSED,Task __init__() fails to call super().__init__(),wontfix,2018-12-12T14:09:22Z
2464,CLOSED,Docs hosted on readthedocs.io are missing content,,2018-10-05T12:14:53Z
2460,CLOSED,Segmentation Fault problems on OS X,wontfix,2019-05-13T21:05:56Z
2459,CLOSED,ERROR: Failed connecting to remote scheduler 'http://localhost:8082',,2019-04-12T13:20:33Z
2456,CLOSED,request version of luigi.interface.run() with return codes,wontfix,2018-11-26T10:33:57Z
2455,CLOSED,[contrib.s3] Can't use S3Target outside luigi Task,,2018-07-17T11:17:43Z
2453,CLOSED,Memory Error (Runtime Error),wontfix,2018-12-04T23:34:51Z
2451,CLOSED,Add Event.DISABLED,wontfix,2018-11-11T14:44:39Z
2450,CLOSED,std output and std error issue of luigi.contrib.external_program.ExternalProgramTask,wontfix,2018-11-10T20:51:21Z
2447,CLOSED,Moving a LocalTarget does not change its attribute path,,2018-07-04T20:36:25Z
2444,CLOSED,Adding a task in runtime,wontfix,2018-10-27T01:35:02Z
2443,CLOSED,Priority doesn't work,wontfix,2018-11-16T07:55:28Z
2442,CLOSED,Writing to S3 using S3Target and luigi.format.Gzip,wontfix,2018-11-08T22:45:34Z
2437,CLOSED,RangeWeekly and RangeMonthly,wontfix,2019-03-27T10:50:56Z
2432,CLOSED,KubernetesJobTask bug: Pod status does not have conditions,,2018-06-06T13:45:18Z
2431,CLOSED,Demos in docs are still using print XXX, how about using print(XXX) for better python3 support?,,2018-08-14T12:13:44Z
2429,CLOSED,LocalFileSystem doesn't work with local URLs,wontfix,2018-10-06T12:56:33Z
2425,CLOSED,DRMAA support,wontfix,2018-10-02T09:39:48Z
2421,CLOSED,Boto3 put_multipart AttributeError,,2018-05-11T17:36:42Z
2419,CLOSED,Unexpected behaviour when using luigi.build(),,2018-05-14T16:01:02Z
2418,CLOSED,Getting "No such file or directory: 'hadoop'" for HdfsTarget,,2018-05-09T16:21:00Z
2416,CLOSED,PostgresQuery does not honour `port`,wontfix,2018-09-20T16:45:14Z
2414,CLOSED,MissingParameterException even though LUIGI_CONFIG_PATH is set?,,2018-05-09T16:01:23Z
2411,CLOSED,MissingParameterException when generating execution summary,,2018-05-07T21:08:35Z
2409,CLOSED,namedtuples can not be used as parameters,wontfix,2018-10-03T23:00:28Z
2408,CLOSED,Redshit copytable never completed,wontfix,2018-11-25T04:12:56Z
2407,CLOSED,contrib.kubernetes: Incompatibility with cluster auto-scaling and race conditions,wontfix,2018-09-28T19:41:00Z
2405,CLOSED,Allow disabling Task Cache,,2018-05-08T15:44:49Z
2403,CLOSED,Insert only specified columns in `contrib.sqla`,wontfix,2018-08-29T07:35:00Z
2402,CLOSED,"TypeError: a bytes-like object is required, not 'str'" with HDFS/Hadoop,,2018-04-19T09:38:12Z
2397,CLOSED,Specify encoding of the configuration file,wontfix,2018-08-24T13:58:49Z
2392,CLOSED,Values from [DEFAULT] section are cast to int when [resources] is present.,,2018-07-09T11:44:56Z
2389,CLOSED,Luigi resources problem,,2018-04-13T13:25:35Z
2386,CLOSED,SQLAlchemy reflection error when defining a schema,wontfix,2018-10-01T20:40:15Z
2385,CLOSED,Hive partition display query in table check requires semicolon for later Hive versions.,wontfix,2018-08-08T05:47:24Z
2383,CLOSED,.spec.activeDeadlineSeconds parameter in k8s job overwrites default k8s behaviour,,2018-07-20T08:12:50Z
2380,CLOSED,Visualiser page error,wontfix,2018-08-08T05:47:03Z
2371,CLOSED,Luigi pipeline,,2018-03-07T22:13:59Z
2370,CLOSED,Error on task_history table setup - implicit conversion of varchar to datetime.,wontfix,2018-08-14T03:20:15Z
2369,CLOSED,Luigi,,2018-03-05T12:15:38Z
2366,CLOSED,Invalid instance caching on TaskParameter,wontfix,2018-08-14T03:20:13Z
2365,CLOSED,InvalidParameterException in contrib.ecs _get_task_statuses,wontfix,2018-08-14T03:20:14Z
2364,CLOSED,Provide a link to the history if history is enabled for the UI,wontfix,2018-08-14T03:20:12Z
2363,CLOSED,Missing parameters for BigQueryLoadTask,,2019-01-18T22:13:00Z
2362,CLOSED,Luigi Error NGS pipeline ?,,2018-03-05T12:20:45Z
2360,CLOSED,Consider using Github's CODEOWNERS,,2018-07-31T02:30:35Z
2359,CLOSED,logging error when running luigi on the same host with central scheduler,wontfix,2018-08-14T03:20:11Z
2358,CLOSED,Notification emails should allow file uploads (multiple) instead of just single png image,wontfix,2018-08-14T03:20:10Z
2357,CLOSED,race condition on lock :(,,2018-07-30T21:37:14Z
2355,CLOSED,Master build broken,bug,2018-02-21T19:07:52Z
2354,CLOSED,Is it possible to use environment variables in luigi config?,,2019-02-05T21:59:54Z
2352,CLOSED,Disabled status handling issues,wontfix,2018-08-14T03:20:07Z
2349,CLOSED,RemoteContext ssh process occasionally stops,wontfix,2018-08-14T03:20:06Z
2348,CLOSED,"Too many open files" with docker_runner,wontfix,2018-08-14T03:20:04Z
2347,CLOSED,luigi.contrib.sqla - Boolean values now cause a type error,wontfix,2021-11-27T12:18:45Z
2342,CLOSED,Make capturing of stdout / stderr optional in ExternalProgramTask,wontfix,2018-08-14T03:20:01Z
2341,CLOSED,Help on logging and task status tracking,wontfix,2018-08-14T03:20:03Z
2337,CLOSED,Luigi keep retry failure tasks - after task is disabled,wontfix,2018-08-14T03:20:02Z
2334,CLOSED,[contrib.kubernetes] Hangs on 'Pod errors: Unschedulable',bug,2018-02-22T00:31:41Z
2333,CLOSED,Log completion time of tasks,wontfix,2018-07-31T12:36:04Z
2332,CLOSED,Hosting Existing, Functional and Tested Luigi Docker App,wontfix,2018-08-14T03:20:05Z
2331,CLOSED,TypeError: Can't instantiate abstract class MongoTarget with abstract methods exists,,2018-01-20T03:31:39Z
2329,CLOSED,Efficiently backfilling RedshiftQuery-based Tasks,wontfix,2018-08-18T01:07:39Z
2328,CLOSED,Static graphviz task visualisation,wontfix,2020-12-31T10:44:14Z
2327,CLOSED,ExternalProgramTask can't process external process printing unicode to stdout,wontfix,2019-02-19T20:50:42Z
2326,CLOSED,Pickling Python object to to-be-created directory fails with FileNotFoundError,wontfix,2018-09-08T17:52:55Z
2324,CLOSED,Inconsistent task_id if using DictParameter,wontfix,2018-08-14T03:19:58Z
2322,CLOSED,Support for Python 3 pathlib Paths in LocalTarget,wontfix,2020-06-01T20:03:18Z
2319,CLOSED,Connection overflow in central scheduler history,wontfix,2018-09-05T08:41:42Z
2315,CLOSED,Error While Submitting Spark Job.,,2017-12-19T12:18:59Z
2314,CLOSED,luigi.contrib.hdfs.HdfsTarget Not working.,,2019-02-11T18:18:35Z
2311,CLOSED,Return non-zero exit code on task failure,,2021-09-22T12:59:46Z
2308,CLOSED,using keep-alive leads to performance problem,wontfix,2018-08-14T03:19:56Z
2305,CLOSED,Range tasks use None with DateParameter, which breaks using them as dynamic deps,wontfix,2018-12-12T20:31:31Z
2299,CLOSED,memory leak in luigi scheduler task history database code,wontfix,2019-02-22T03:39:38Z
2298,CLOSED,Redshift COPY fails in luigi 2.7.1 when columns are not provided,,2018-02-16T19:45:22Z
2297,CLOSED,Problems with dynamic_requirements.py example,wontfix,2018-07-31T12:59:21Z
2289,CLOSED,Task started by even_handler stucks for long running parent task.,wontfix,2018-08-14T04:20:16Z
2288,CLOSED,Access the number of workers from within a Task?,,2018-02-25T16:56:30Z
2286,CLOSED,Parallel Tasks Fail,wontfix,2018-08-14T03:20:09Z
2282,CLOSED,Sphinx autodocs,wontfix,2018-08-14T04:20:14Z
2279,CLOSED,Python 3.6 missing from README,,2017-11-07T19:14:20Z
2277,CLOSED,accessing the Visualizer introduce some delay in the scheduler and can hand workers ?,wontfix,2018-08-14T04:20:12Z
2270,CLOSED,Configuration - Postgres section - explicit schema definition,,2017-11-10T08:15:24Z
2268,CLOSED,Debugging "Task died unexpectedly with exit code -9",wontfix,2018-08-14T04:20:15Z
2264,CLOSED,documentation correction for status message,wontfix,2018-08-14T04:20:13Z
2263,CLOSED,pause tasks at specific times,wontfix,2018-08-14T04:20:17Z
2261,CLOSED,Failing execution_summary,,2017-10-18T17:20:12Z
2259,CLOSED,Adjusting the worker rank function to use last modified time rather than submitted time,wontfix,2018-08-14T03:20:16Z
2256,CLOSED,Remove/fix (invalid?) entrypoint: luigi-migrate,,2017-10-14T16:18:26Z
2252,CLOSED,Subsequent calls to RemoteFileSystem.get() ineffieciently log in and out,wontfix,2018-08-14T04:20:09Z
2247,CLOSED,is it possible to use logging when workers>1?,wontfix,2022-07-05T08:29:17Z
2246,CLOSED,Central scheduler configuration vs pipeline configuration,wontfix,2018-08-14T04:20:08Z
2244,CLOSED,Redshift COPY should use the columns defined,,2017-10-09T19:35:30Z
2240,CLOSED,luigi parameter value column is set to limit size of 256,,2018-05-02T17:04:29Z
2238,CLOSED,pipeline as a final state machine,wontfix,2018-08-14T04:20:11Z
2237,CLOSED,UserWarning for parameter type mismatches should provide task context,wontfix,2018-08-14T04:20:07Z
2235,CLOSED,Allowing custom luigi.Config parameters to update port,wontfix,2018-08-14T04:20:03Z
2234,CLOSED,Getting rid of repetitive "Starting pruning of task graph" / "Done pruning task graph" log entries,,2017-10-14T16:22:35Z
2223,CLOSED,HdfsTarget is not workging in luigi > 2.6.1,,2019-01-21T15:53:01Z
2220,CLOSED,Create and share parameter inside Task class,wontfix,2018-12-12T20:31:15Z
2218,CLOSED,Windows Error: Cannot open output with format parameter specified,wontfix,2019-03-15T13:07:36Z
2216,CLOSED,how to write protobuf message with luigi?,wontfix,2018-08-14T04:20:00Z
2215,CLOSED,TypeError: a bytes-like object is required, not 'str' with SGEJobTask,wontfix,2018-12-16T19:34:35Z
2214,CLOSED,how to write protobuf message with luigi?,,2017-08-23T20:16:08Z
2212,CLOSED,securing the scheduler,wontfix,2018-08-14T04:20:02Z
2211,CLOSED,Task doesn't check existence of data from output(),wontfix,2018-08-14T04:20:01Z
2209,CLOSED,RPCError: Received null response from remote scheduler,wontfix,2018-08-14T04:19:59Z
2204,CLOSED,`output()` executes before `requires()`,,2020-07-13T15:21:42Z
2203,CLOSED,Sending notifications to Hipchat, Slack, etc.,,2017-10-02T07:22:05Z
2202,CLOSED,Feature: Integration with Databricks API,wontfix,2020-04-09T14:35:51Z
2201,CLOSED,I am missing a note about the data storage,wontfix,2018-08-14T04:19:58Z
2200,CLOSED,Tasks get stuck in running state without them actually running,wontfix,2018-09-04T15:10:41Z
2198,CLOSED,AssertionError: PID check failed. RNG must be re-initialized after fork(). Hint: Try Random.atfork(),wontfix,2018-08-14T04:19:56Z
2195,CLOSED,rdbms.CopyToTable.create_table fails silently when columns is a list of strings,wontfix,2018-08-14T04:19:57Z
2194,CLOSED,SQLAlchemy concurrent DB access,wontfix,2019-03-21T18:47:57Z
2183,CLOSED,Move HDFS file to encrypted zone failed.,,2017-07-14T20:11:42Z
2180,CLOSED,S3's _get_s3_config() restricts the use of [DEFAULT] ConfigParser section,bug, Affects contrib (only),2017-07-31T13:39:53Z
2179,CLOSED,scheduling large amounts of files,,2017-07-12T21:46:37Z
2178,CLOSED,Tuple Parameter with string,wontfix,2018-08-14T04:19:54Z
2174,CLOSED,Luigi master is falling down due to JSON serialisation errors in task state output.,wontfix,2018-08-14T04:19:53Z
2172,CLOSED,Recode the visualizer,wontfix,2018-08-14T04:20:06Z
2171,OPEN,Separate out AWS into a separate repo,Big code change, Affects contrib (only), pinned,2018-07-31T13:00:07Z
2170,OPEN,Separate out HDFS into a separate repo,Big code change, Affects contrib (only), pinned,2018-07-31T13:00:17Z
2167,CLOSED,Debian build files removed, what would it take to get them back?,wontfix,2018-08-14T05:20:01Z
2166,CLOSED,Cannot write to HDFS using webhdfs client,Affects contrib (only), wontfix,2018-08-14T05:20:04Z
2164,CLOSED,Significant parameters shown in GUI.,wontfix,2018-08-26T13:02:12Z
2163,CLOSED,Unfulfilled dependencies at runtime with `--workers=2`,wontfix,2018-09-22T09:17:05Z
2161,CLOSED,luigi.Wrappertask to initialize all the tasks first,wontfix,2018-08-14T05:19:59Z
2156,CLOSED,HivePartitionTarget does not guard against wrong parition name!,Affects contrib (only), wontfix,2018-08-14T05:20:05Z
2155,CLOSED,always use subprocess for worker timeout,,2017-06-13T13:04:24Z
2154,CLOSED,HTTP 500 Error on API call,bug, wontfix,2019-03-22T20:33:17Z
2153,CLOSED,Is luigi expected to honor task priorities for multiple independent workflow executions?,,2017-07-09T15:53:54Z
2142,CLOSED,is it distributed?,,2017-06-01T07:33:42Z
2140,CLOSED,cdh tests too slow,wontfix,2018-08-14T05:20:08Z
2137,CLOSED,How to schedule periodic tasks that runs hourly for example ?,,2017-05-27T10:30:25Z
2135,CLOSED,Azure support,Affects contrib (only), wontfix,2018-08-14T05:20:07Z
2133,CLOSED,Wrong configuration documentation,in progress,2017-11-07T19:30:40Z
2129,CLOSED,Feature Request?? modify fields shows in the visualizer for central scheduler,wontfix,2018-08-14T05:19:57Z
2122,CLOSED,S3 target: resources = {'overwrite_resource': 1} does not work,Small code change, Affects contrib (only),2017-07-09T21:06:04Z
2118,CLOSED,HdfsAtomicWritePipe silently fails when target file exists,,2017-05-22T09:34:04Z
2116,CLOSED,Superfluos project_id parameter in BigQuery job definition,,2017-06-25T08:29:34Z
2112,CLOSED,Success on missing output,,2019-06-15T18:48:32Z
2111,CLOSED,RemoteFileSystem of luigi.contrib.ftp does not implement the listdir method.,,2017-05-30T01:43:08Z
2110,CLOSED,Document prune_on_get_work (maybe add config for server's prune period?),wontfix,2019-04-14T19:07:57Z
2106,CLOSED,contrib.postgres.CopyToTable does not create missing columns if table exists,Small code change, Affects contrib (only), wontfix,2018-08-14T05:20:06Z
2105,CLOSED,Luigi failure events with multiple workers,,2022-05-27T16:44:17Z
2103,CLOSED,Luigi's handling of dynamic dependencies,wontfix,2018-08-14T05:20:03Z
2100,CLOSED,Tracking data lineage,wontfix,2018-08-14T05:19:54Z
2098,CLOSED,_parse_qsub_job_id doesn't parse properly,wontfix,2018-08-14T05:19:53Z
2097,CLOSED,_build_qsub_command with kwarg flexibility,wontfix,2018-08-14T05:19:52Z
2096,CLOSED,sge.SGEJobTask._build_qsub_command inconsistency,wontfix,2018-08-14T06:20:19Z
2095,CLOSED,Cannot run multiple processing in a task,wontfix,2019-08-28T08:25:25Z
2094,CLOSED,DictParameter fails when containing empty lists,,2017-07-02T15:13:49Z
2087,OPEN,luigi.target.AtomicLocalFile not so atomic after all,bug, Affects core, pinned,2018-12-08T03:31:33Z
2085,CLOSED,ssl.CertificateError: hostname 's3-us-west-2.amazonaws.com.s3.amazonaws.com' doesn't match either of '*.s3.amazonaws.com', 's3.amazonaws.com',,2017-04-05T05:04:25Z
2084,CLOSED,Executing 2 pipeline jobs, (Must be in SYNC, not paralelly),,2017-04-05T05:01:56Z
2080,CLOSED,Error with redshift does_table_exist(),,2017-07-01T19:59:46Z
2075,CLOSED,CopyToIndex to luigi.contrib.esindex dont use requires ?,,2017-04-05T04:10:40Z
2073,CLOSED,DeprecationWarning: inspect.getargspec() is deprecated,wontfix,2018-08-14T06:20:14Z
2070,CLOSED,Worker thinks a failed job is still pending and never quits when keep-alive is enabled,wontfix,2022-08-18T14:56:32Z
2060,CLOSED,Avoid exception handling for PostgresTarget.create_marker_table() with "CREATE TABLE IF NOT EXISTS",,2017-07-09T15:58:01Z
2059,CLOSED,GCSClient.remove() fails with "Request Entity Too Large",bug, Affects contrib (only), wontfix,2018-08-14T04:20:05Z
2055,CLOSED,can't install luigi,,2017-03-07T12:28:08Z
2054,CLOSED,util.inherits and requires use inheritence, breaking the MRO,bug, Affects core,2017-12-13T19:40:01Z
2052,CLOSED,Trying to implement dynamic building of task dependencies from config results in the scheduler not running the tasks,,2017-07-09T16:03:06Z
2051,CLOSED,Advise of readme or notifications.py,,2017-03-05T03:22:50Z
2050,CLOSED,LocalTarget and temporary_path,,2017-03-08T21:38:14Z
2048,CLOSED,Delay instantiating S3Client when generating S3Targets,,2017-04-29T14:10:05Z
2047,CLOSED,Set transaction flag for database queries,Affects contrib (only), FeatureRequest,2017-09-28T11:04:39Z
2043,CLOSED,Recursively resolve dependencies,FeatureRequest,2017-08-29T18:15:50Z
2041,CLOSED,luigi 2.6.0 install failed,,2017-02-27T12:37:43Z
2039,CLOSED,Raise FileExistsError when running multiple workers,wontfix,2018-08-14T06:20:16Z
2036,CLOSED,Expose Central Scheduler metrics for easy ingestion,wontfix,2018-10-17T13:53:27Z
2035,CLOSED,force reschedule from web app,,2017-08-29T08:09:08Z
2029,CLOSED,pip install lugi does not install it properly,,2017-02-13T10:13:23Z
2028,CLOSED,Failed building wheel for luigi,,2017-03-01T01:38:24Z
2027,CLOSED,Failed to build luigi,,2017-02-13T10:14:00Z
2024,CLOSED,[visualizer] Wrong links to task graph in worker tab.,,2018-07-31T09:30:17Z
2022,CLOSED,Luigi Visulizer Pruning : Turning off,,2017-03-05T03:30:12Z
2019,CLOSED,Visualizer Task History Web Page Clipped on Left for Info,,2017-04-18T00:17:20Z
2017,CLOSED,Issue when upgrading luigi version,,2017-03-14T11:59:59Z
2014,CLOSED,run method is start over again.,,2017-02-06T04:20:04Z
2010,CLOSED,Python 2.6 compatibility,,2017-02-07T17:55:21Z
2008,CLOSED,Luigi Visulizer Stuck,,2017-07-09T16:08:37Z
2005,CLOSED,RangeDaily with luigi.WrapperTask,,2017-07-09T16:10:04Z
2001,CLOSED,luigi.s3.S3Client.listdir docstring talks of copying,,2017-02-02T02:40:47Z
1996,CLOSED,Structuring the project - problem with changing PYTHONPATH to find tasks,,2017-01-24T01:59:11Z
1991,CLOSED,Error when prunning workers from old scheduler states,,2017-01-19T09:48:00Z
1989,CLOSED,DictParameter cannot be loaded from a configfile,,2017-01-23T09:50:11Z
1988,CLOSED,PySparkTask crashs to start,,2017-07-13T13:19:09Z
1985,CLOSED,can't subtract offset-naive and offset-aware datetimes,wontfix,2018-08-14T06:20:04Z
1984,CLOSED,Allow schema to be specified for target table in sqla.CopyToTable,Affects contrib (only), FeatureRequest,2017-08-25T12:36:49Z
1983,CLOSED,Binary or Gzip Write S3Target,,2017-07-09T16:11:38Z
1969,CLOSED,listdir command crash,wontfix,2018-08-14T06:20:03Z
1966,CLOSED,TimeDeltaParameter can't be passed to dynamic dependencies,,2017-07-09T16:12:37Z
1964,CLOSED,Uncaught exception when task is finished.,wontfix,2018-08-14T06:20:09Z
1961,CLOSED,Running a group of ExternalProgramTasks,,2016-12-14T02:52:40Z
1958,CLOSED,Checking if task is complete takes a very long time,,2016-12-07T03:27:16Z
1957,CLOSED,Batch notifier can stall the scheduler,bug,2018-02-02T07:58:22Z
1956,CLOSED,Sendgrid email notifications broken by new Sendgrid API,bug, Affects contrib (only),2017-07-09T16:15:41Z
1950,CLOSED,task_namespace lost during inheritance,,2017-01-10T04:56:11Z
1948,CLOSED,retry_count configuration documentation is incorrect,wontfix,2018-08-14T06:20:01Z
1947,CLOSED,task_id_str can throw an exception if upstream=None for a task,wontfix,2018-08-14T06:20:02Z
1945,CLOSED,Ability to pre-instantiate TaskParameters?,wontfix,2019-01-27T17:25:48Z
1943,CLOSED,sqla CopyToTable performance suggestion,wontfix,2018-08-14T06:19:59Z
1942,CLOSED,TODO: Display where parameters with non-string values are implemented in the warning in parameters.py,FeatureRequest, wontfix,2018-08-14T05:20:17Z
1941,CLOSED,unix sockets probably broken for requests 2.12.2,wontfix,2018-08-14T06:20:00Z
1940,CLOSED,Worker and Scheduler notifications,FeatureRequest,2017-07-09T16:18:39Z
1939,CLOSED,sqla how to set schema of table,Affects contrib (only), FeatureRequest,2017-07-09T16:19:45Z
1938,CLOSED,Luigi coupled with IPyParalell,wontfix,2018-08-14T06:19:57Z
1937,CLOSED,contrib.gcs does not solve atomic handling of "directories",,2018-05-30T15:33:40Z
1936,CLOSED,Add LSF Support,,2018-03-13T10:55:12Z
1935,CLOSED,Segfault in luigi when task raises exception,wontfix,2018-08-14T06:19:58Z
1934,CLOSED,Feature request: list of tasks for @requires,,2018-08-06T11:02:37Z
1933,CLOSED,Config class and @inherits don't mix,wontfix,2018-08-14T06:20:13Z
1932,CLOSED,The retcode configuration does not consider task retry,,2017-01-05T03:03:53Z
1924,CLOSED,Luigi doesn't output FAILURE processing time, end time and start time,,2017-03-03T01:18:47Z
1921,CLOSED,Luigi task history SQL error ("task.task_id" is invalid in the select list..),wontfix,2018-08-14T06:20:10Z
1920,CLOSED,i use petl.appenddb() insert into mysql db with MySqlTarget, but get "mysql.connector.errors.ProgrammingError: Not all parameters were used in the SQL statement",wontfix,2018-08-14T06:19:56Z
1914,CLOSED,Cannot run luigi on AWS Lambda,FeatureRequest, wontfix,2021-11-27T16:12:12Z
1911,CLOSED,Luigi Job Hangs even when hadoop job is completed,,,2016-11-07T02:31:59Z
1905,CLOSED,Redshift: Serializable isolation violation,,2017-08-25T11:18:22Z
1904,CLOSED,How to run the program?,wontfix,2018-08-14T06:19:53Z
1903,CLOSED,Proxy issues when using luigid,wontfix,2018-08-14T06:19:52Z
1899,CLOSED,Workflow for asynchronous work, use ExternalTasks or other?,,2016-11-08T01:12:12Z
1898,CLOSED,Hashing nested dicts fails,,2017-12-04T06:49:43Z
1897,CLOSED,Plugins support,Medium code change, FeatureRequest, wontfix,2018-08-14T03:19:57Z
1894,CLOSED,Failed connecting to remote scheduler,,2018-08-10T08:59:26Z
1889,CLOSED,Scheduler doesn't hand out unique jobs,wontfix,2018-08-14T07:20:08Z
1884,CLOSED,Inline Spark job fails when depedency reads a manually set configuration value,wontfix,2018-08-14T07:20:04Z
1879,CLOSED,How can I pass a path to the archives parameter of HadoopJobRunner?,wontfix,2018-08-14T07:20:06Z
1875,CLOSED,Add a chat on Gitter icon?,,2018-07-24T10:36:23Z
1874,CLOSED,Guidelines for profiling/timing performance?,wontfix,2018-08-14T06:19:55Z
1873,CLOSED,History only works after killing and restarting.,wontfix,2018-08-14T07:20:05Z
1872,CLOSED,Assistant dynamic resources,wontfix,2018-08-14T06:19:54Z
1869,CLOSED,Unable to import module,wontfix,2021-01-10T21:43:18Z
1865,CLOSED,Running the per_task_retry_policy example fails,wontfix,2018-08-14T06:20:11Z
1852,CLOSED,Issue when importing another .py file into a luigi script,wontfix,2018-08-14T07:20:02Z
1834,CLOSED,How to Dynamically create a Luigi Task,wontfix,2019-11-05T20:38:52Z
1831,CLOSED,Dataproc image-version param not supported,,2016-11-28T09:17:34Z
1823,CLOSED,luigi.contrib.ssh- Using an integer for the port number for RemoteContext causes a confusing and unhelpful error message in Popen.,wontfix,2018-08-14T07:19:59Z
1822,CLOSED,Single worker behavior considered dangerous,wontfix,2020-10-06T09:41:34Z
1812,CLOSED,Having custom task_family for dynamic dependencies,wontfix,2018-07-31T16:34:40Z
1811,CLOSED,Luigi triggers run method twice for tasks yields some dynamic dependencies,,2016-08-09T15:35:47Z
1810,CLOSED,HdfsTarget warns: Parameter None is not of type string,Affects contrib (only),2017-07-09T16:27:04Z
1808,CLOSED,Terminal Width affects Lock identification under Centos 6.5,,2016-08-26T21:22:42Z
1807,CLOSED,Time column is not sorted correctly in the UI,bug,2017-07-09T16:27:47Z
1806,CLOSED,Add dry run flag,,2016-08-08T02:31:43Z
1787,CLOSED,HdfsReadPipe silently fails when unable to read,wontfix,2018-08-14T07:19:57Z
1780,CLOSED,unhashable type dict,,2016-07-28T02:17:23Z
1776,CLOSED,Meaning of DEPENDENCY_PRESENT event unclear,wontfix,2018-08-14T16:07:55Z
1775,CLOSED,Adding DateSecondParameter to parameter.py,,2016-07-28T02:29:18Z
1768,CLOSED,Dataproc module assumes Google application credentials exist,wontfix,2018-08-14T07:19:56Z
1765,CLOSED,TypeError: can't pickle function objects with v2.2.0 PySparkTask,,2016-08-30T03:27:39Z
